city,streetAddress,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_saledate,latest_salemonth,latest_saleyear,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,houseAge,pricePerSqFt
austin,1606 Redwater Dr #125,78748,30.166845321655284,-97.8251495361328,1.98,0,True,True,False,True,False,False,Single Family,0,2007,279000.0,1,2018-06-28,6,2018,35,0,3,1,0,0,0,0,0,9757.0,1768.0,1,0,1,1,1.933333333333333,5.0,1450,15,3.0,3,2,18,157.8054298642534
austin,10424 Beard Ave,78748,30.170122146606445,-97.8363265991211,1.98,2,True,True,True,True,False,False,Single Family,2,2004,209000.0,5,2020-06-12,6,2020,34,0,4,2,2,1,0,0,0,6272.0,2115.0,1,0,1,1,1.8,5.0,1450,15,3.0,4,2,21,98.81796690307328
austin,8606 Bisbee Ct,78745,30.194957733154297,-97.8349380493164,1.98,1,False,True,True,True,False,False,Single Family,1,1992,309000.0,4,2018-08-29,8,2018,1,0,3,2,0,0,0,0,0,7840.0,1390.0,1,0,1,1,1.0333333333333334,6.666666666666668,1460,16,2.0,3,1,33,222.3021582733813
austin,10730 N Platt River Dr,78748,30.15546417236328,-97.81710815429688,1.98,2,False,True,True,True,False,False,Single Family,2,1986,250000.0,1,2020-05-29,5,2020,33,0,3,2,2,2,0,0,0,7405.0,1203.0,1,0,1,1,1.1,3.333333333333333,1424,14,2.0,3,1,39,207.81379883624274
austin,2713 Blake St,78748,30.172861099243164,-97.83792877197266,1.98,0,True,True,False,True,False,False,Single Family,0,2004,349800.0,3,2019-05-14,5,2019,1,0,4,1,0,0,0,0,0,6969.0,2310.0,1,0,1,1,1.7666666666666668,5.0,1450,15,3.0,3,2,21,151.42857142857142
austin,2321 Riker Ridge Trl,78748,30.15551567077637,-97.8416748046875,1.98,0,True,True,False,True,False,False,Single Family,0,2002,334900.0,2,2019-07-30,7,2019,26,0,5,1,0,1,0,1,0,6795.0,3482.0,1,0,1,1,1.8666666666666665,4.666666666666667,1496,15,3.0,4,2,23,96.18035611717404
austin,2607 Monarch Dr,78748,30.17987060546875,-97.8308563232422,1.98,2,True,True,True,True,False,True,Single Family,2,1983,259000.0,8,2020-08-12,8,2020,79,0,4,2,2,1,0,1,0,6098.0,1965.0,1,0,1,1,1.933333333333333,5.0,1450,15,3.0,3,2,42,131.80661577608143
austin,10726 N Platt River Dr,78748,30.15574836730957,-97.81719970703124,1.98,0,False,True,False,True,False,False,Single Family,0,1986,269900.0,4,2019-12-30,12,2019,21,0,3,1,0,0,0,0,0,5662.0,1102.0,1,0,1,1,1.1,3.333333333333333,1424,14,2.0,3,1,39,244.91833030852993
austin,2511 Piping Rock Trl,78748,30.178882598876964,-97.8306121826172,1.98,2,False,True,True,True,False,False,Single Family,2,1984,435000.0,1,2020-08-31,8,2020,26,0,2,2,1,1,0,0,0,5793.0,1503.0,1,0,1,1,1.9,5.0,1450,15,2.0,3,1,41,289.4211576846307
austin,11320 Hillhaven Dr,78748,30.15613555908203,-97.83649444580078,1.98,2,True,True,True,True,False,False,Single Family,2,1999,284900.0,3,2020-02-24,2,2020,20,0,3,3,0,0,0,0,0,6403.0,1835.0,1,0,1,1,1.8333333333333333,4.666666666666667,1496,15,2.0,3,1,26,155.25885558583107
austin,7904 Appomattox Dr,78745,30.196178436279297,-97.81664276123048,1.98,0,False,True,False,True,False,False,Single Family,0,1979,385000.0,2,2019-04-01,4,2019,22,0,3,1,0,0,0,0,0,7361.0,1611.0,1,0,1,1,1.4333333333333331,4.0,840,13,2.0,3,1,46,238.98199875853507
austin,10809 Strand St,78748,30.16787338256836,-97.84297943115234,1.98,2,True,True,True,True,False,False,Single Family,2,2006,379000.0,15,2018-05-21,5,2018,1,0,3,2,0,0,0,0,0,7840.0,3217.0,1,0,1,1,1.8666666666666665,5.0,1450,15,3.0,5,2,19,117.81162573826546
austin,3411 Galesburg Dr,78745,30.20539665222168,-97.83412170410156,1.98,2,False,True,True,True,False,False,Single Family,2,1978,460000.0,5,2020-06-11,6,2020,80,0,2,2,1,1,0,0,0,7405.0,1442.0,1,0,1,1,1.1,4.666666666666667,887,14,2.0,3,1,47,319.00138696255203
austin,2109 Ravenscroft Dr,78748,30.15683364868164,-97.83740234375,1.98,0,True,True,False,True,False,False,Single Family,0,1998,295000.0,4,2019-09-06,9,2019,31,0,4,1,2,2,0,0,0,6229.0,1722.0,1,0,1,1,1.8333333333333333,4.666666666666667,1496,15,2.0,3,1,27,171.31242740998837
austin,1301 Cedar Stand Pass,78748,30.16742515563965,-97.81855010986328,1.98,0,True,True,False,True,False,True,Single Family,0,2013,314990.0,2,2019-11-01,11,2019,26,0,6,1,1,1,0,0,0,7187.0,1895.0,1,0,1,1,0.9,3.333333333333333,1424,14,3.0,3,2,12,166.221635883905
austin,11338 Canterbury Tales Ln,78748,30.155431747436523,-97.8293914794922,1.98,0,True,True,False,True,False,True,Single Family,0,1999,310000.0,9,2019-06-13,6,2019,39,0,4,1,0,1,0,1,0,6054.0,1860.0,1,0,1,1,1.3666666666666665,3.6666666666666665,1458,15,3.0,4,2,26,166.66666666666666
austin,2421 Roehampton Dr,78745,30.195369720458984,-97.81805419921876,1.98,2,False,True,True,True,False,False,Single Family,2,1982,385000.0,2,2019-08-30,8,2019,55,0,6,2,1,0,0,1,0,8721.0,2116.0,1,0,1,1,1.5,4.0,840,13,3.0,3,2,43,181.94706994328922
austin,10701 Beard Ave,78748,30.16903305053711,-97.83811950683594,1.98,2,True,True,True,True,True,True,Single Family,2,2005,205180.0,6,2020-11-02,11,2020,23,0,4,2,1,1,0,0,0,6403.0,1945.0,1,0,1,1,1.8,5.0,1450,15,3.0,3,2,20,105.49100257069409
austin,9408 Tea Rose Trl,78748,30.18864250183105,-97.84362030029295,1.98,2,True,True,True,True,False,True,Single Family,2,1996,380000.0,2,2020-08-31,8,2020,34,0,4,2,2,2,0,1,0,9670.0,1748.0,1,0,1,1,1.0666666666666669,6.666666666666668,1460,16,2.0,3,1,29,217.3913043478261
austin,7610 Galveston Ln,78745,30.20599365234375,-97.8344268798828,1.98,0,False,True,False,True,False,False,Single Family,0,1978,325000.0,1,2018-07-25,7,2018,28,0,3,1,0,0,0,0,0,8276.0,2101.0,1,0,1,1,1.0666666666666669,4.666666666666667,887,14,2.0,3,1,47,154.6882436934793
austin,1316 Meadowsouth Ln,78748,30.16889762878418,-97.81887817382812,1.98,0,True,True,False,True,False,False,Single Family,0,2014,249500.0,1,2018-03-09,3,2018,26,0,3,1,0,0,0,0,0,4835.0,1287.0,1,0,1,1,0.9333333333333332,3.333333333333333,1424,14,2.0,3,1,11,193.86169386169385
austin,8207 Nicola Trl,78745,30.195369720458984,-97.82770538330078,1.98,0,True,True,False,True,False,False,Single Family,0,2014,378000.0,7,2019-02-12,2,2019,25,0,1,1,0,0,0,0,0,5967.0,2096.0,1,0,1,1,1.7,4.0,840,13,4.0,4,2,11,180.34351145038167
austin,10521 Huxley St,78748,30.16928291320801,-97.83680725097656,1.98,2,True,True,True,True,False,False,Single Family,2,2005,209000.0,4,2018-09-28,9,2018,27,0,5,2,0,0,0,0,0,8189.0,2023.0,1,0,1,1,1.8,5.0,1450,15,3.0,4,2,20,103.31191300049431
austin,11321 Blairview Ln,78748,30.156997680664062,-97.84141540527344,1.98,0,True,True,False,True,False,False,Single Family,0,2002,264990.0,6,2019-04-09,4,2019,32,0,3,1,0,0,0,0,0,6098.0,2233.0,1,0,1,1,1.9,4.666666666666667,1496,15,3.0,3,2,23,118.66995073891626
austin,8606 Dandelion Trl,78745,30.19372940063477,-97.8338851928711,1.98,2,False,True,True,True,False,False,Single Family,2,1994,347000.0,3,2020-06-24,6,2020,39,0,2,2,1,0,0,0,0,6577.0,1992.0,1,0,1,1,1.0333333333333334,6.666666666666668,1460,16,3.0,4,2,31,174.19678714859438
austin,11326 Canterbury Tales Ln,78748,30.155405044555664,-97.8298568725586,1.98,2,True,True,True,True,False,False,Single Family,2,1999,239999.0,2,2019-08-07,8,2019,23,0,2,2,0,1,0,0,0,6103.0,1590.0,1,0,1,1,1.3999999999999997,3.6666666666666665,1458,15,3.0,3,2,26,150.9427672955975
austin,9904 Alley May Dr,78748,30.171823501586925,-97.81856536865234,1.98,4,True,True,True,True,False,True,Single Family,4,2011,305000.0,4,2019-04-15,4,2019,30,0,3,3,0,0,0,0,0,4878.0,1880.0,1,0,1,1,0.9,3.333333333333333,1424,14,3.0,3,2,14,162.2340425531915
austin,11506 Eric Heiden Ct,78748,30.15419578552246,-97.84668731689452,1.98,0,True,True,False,True,False,False,Single Family,0,2011,279000.0,1,2018-09-13,9,2018,35,0,3,1,0,0,0,0,0,5488.0,1422.0,1,0,1,1,1.4,7.333333333333332,1633,17,3.0,3,2,14,196.20253164556962
austin,3020 Sea Jay Dr,78745,30.19515991210937,-97.8300552368164,1.98,0,True,True,False,True,False,False,Single Family,0,2014,365000.0,3,2018-10-30,10,2018,27,0,4,1,0,0,0,0,0,4225.0,2041.0,1,0,1,1,1.7666666666666668,4.0,840,13,4.0,4,2,11,178.83390494855462
austin,7804 Brodie Ln,78745,30.204944610595703,-97.8368911743164,1.98,2,False,True,True,True,False,False,Multiple Occupancy,2,1983,390000.0,2,2020-09-28,9,2020,4,0,5,2,1,0,0,1,0,16117.2,1680.0,1,0,1,1,1.0666666666666669,4.666666666666667,887,14,2.0,4,1,42,232.14285714285714
austin,915 Isernia Dr,78748,30.16277885437012,-97.81685638427734,1.98,0,False,True,False,True,False,False,Single Family,0,1987,325000.0,2,2020-06-17,6,2020,24,0,1,0,0,2,0,0,0,7666.0,1995.0,1,0,1,1,0.9,3.333333333333333,1424,14,3.0,3,2,38,162.90726817042608
austin,9817 Briar Ridge Dr,78748,30.17868995666504,-97.83094024658205,1.98,0,False,True,False,True,False,False,Single Family,0,1984,275000.0,1,2019-07-09,7,2019,27,0,1,1,1,0,0,0,0,6568.0,1312.0,1,0,1,1,1.8666666666666665,5.0,1450,15,2.0,3,1,41,209.60365853658536
austin,11325 Blairview Ln,78748,30.156856536865234,-97.84141540527344,1.98,1,True,True,True,True,False,True,Single Family,1,2001,329900.0,2,2018-07-09,7,2018,28,0,8,2,0,0,0,0,0,6534.0,1926.0,1,0,1,1,1.9,4.666666666666667,1496,15,2.0,3,1,24,171.2876427829699
austin,8200 Avocet Dr,78745,30.1956844329834,-97.82565307617188,1.98,2,False,True,True,True,False,False,Single Family,2,1986,330000.0,2,2019-01-30,1,2019,1,0,1,2,0,0,0,0,0,6969.0,1557.0,1,0,1,1,1.6000000000000003,4.0,840,13,2.0,3,1,39,211.94605009633912
austin,3020 Fleet Dr,78748,30.168123245239247,-97.84205627441406,1.98,2,True,True,True,True,False,True,Single Family,2,2006,389900.0,2,2020-03-16,3,2020,30,0,2,2,2,0,0,0,0,7013.0,2023.0,1,0,1,1,1.8333333333333333,5.0,1450,15,3.0,4,2,19,192.73356401384083
austin,2818 Firecrest Dr,78748,30.18544769287109,-97.833251953125,1.98,0,False,True,False,True,False,False,Single Family,0,1984,260000.0,3,2018-07-10,7,2018,22,0,1,1,0,0,0,0,0,7056.0,1234.0,1,0,1,1,2.0,5.666666666666668,1537,16,2.0,3,1,41,210.6969205834684
austin,3304 Dalton St,78745,30.20172691345215,-97.83316802978516,1.98,2,False,True,True,True,False,False,Single Family,2,2003,355000.0,7,2020-09-25,9,2020,59,0,2,2,1,1,0,2,0,6490.0,1223.0,1,0,1,1,1.2,4.666666666666667,887,14,2.0,3,2,22,290.2698282910875
austin,1414 Merchants Tale Ln,78748,30.15509033203125,-97.82952880859376,1.98,2,True,True,True,True,False,False,Single Family,2,1999,157000.0,5,2020-06-01,6,2020,56,0,4,2,0,0,0,0,0,5270.0,1266.0,1,0,1,1,1.3666666666666665,3.6666666666666665,1458,15,2.0,3,1,26,124.01263823064771
austin,9819 Briar Ridge Dr,78748,30.17860221862793,-97.83078002929688,1.98,0,False,True,False,True,False,True,Single Family,0,1984,335000.0,1,2019-11-08,11,2019,39,0,6,1,1,3,0,1,0,7535.0,1603.0,1,0,1,1,1.9,5.0,1450,15,2.0,3,1,41,208.98315658140984
austin,11217 Blairview Ln,78748,30.15819931030273,-97.8414306640625,1.98,0,True,True,False,True,False,False,Single Family,0,2002,314900.0,1,2018-12-05,12,2018,32,0,0,1,0,0,0,0,0,5880.0,2834.0,1,0,1,1,1.9333333333333336,4.666666666666667,1496,15,3.0,3,2,23,111.1150317572336
austin,10505 Beard Ave,78748,30.169658660888672,-97.83576965332033,1.98,0,True,True,False,True,False,False,Single Family,0,2003,337000.0,1,2019-06-25,6,2019,40,0,3,1,1,0,0,0,0,6141.0,1945.0,1,0,1,1,1.7666666666666666,5.0,1450,15,3.0,3,2,22,173.26478149100257
austin,8601 Dandelion Trl,78745,30.193862915039062,-97.83313751220705,1.98,0,False,True,False,True,False,False,Single Family,0,1993,295000.0,1,2018-03-09,3,2018,1,0,0,1,0,0,0,0,0,5662.0,1931.0,1,0,1,1,1.0666666666666669,6.666666666666668,1460,16,3.0,4,2,32,152.77058518902123
austin,3412 Dalton St #1,78745,30.203020095825195,-97.8357925415039,1.98,1,False,True,True,True,False,False,Single Family,1,2020,460000.0,1,2020-06-03,6,2020,20,0,5,1,0,0,0,0,0,6534.0,1507.0,1,0,1,1,1.1333333333333333,4.666666666666667,887,14,3.0,3,1,5,305.24220305242204
austin,1400 Merchants Tale Ln,78748,30.15517425537109,-97.82908630371094,1.98,2,True,True,True,True,False,True,Single Family,2,1999,240000.0,2,2019-10-04,10,2019,20,0,3,2,1,2,0,0,0,5488.0,1271.0,1,0,1,1,1.3333333333333333,3.6666666666666665,1458,15,2.0,3,1,26,188.82769472856018
austin,3012 Fleet Dr,78748,30.16793632507324,-97.8418197631836,1.98,0,True,True,False,True,False,True,Single Family,0,2006,350000.0,1,2019-06-21,6,2019,40,0,4,1,2,3,0,1,0,7013.0,1945.0,1,0,1,1,1.8333333333333333,5.0,1450,15,3.0,3,2,19,179.94858611825194
austin,2120 Ravenscroft Dr,78748,30.157331466674805,-97.83787536621094,1.98,0,True,True,False,True,False,False,Single Family,0,2000,284000.0,7,2018-06-22,6,2018,28,0,2,1,0,0,0,0,0,6054.0,3458.0,1,0,1,1,1.8666666666666665,4.666666666666667,1496,15,3.0,4,2,25,82.1283979178716
austin,3006 Sea Jay Dr,78745,30.19491004943848,-97.82937622070312,1.98,2,True,True,True,True,False,False,Single Family,2,2012,238900.0,7,2019-01-31,1,2019,25,0,3,2,0,0,0,0,0,5749.0,1714.0,1,0,1,1,1.7666666666666666,4.0,840,13,3.0,3,2,13,139.38156359393233
austin,9313 Silk Oak Cv,78748,30.19018173217773,-97.84333038330078,1.98,2,False,True,True,True,True,False,Single Family,2,1993,400000.0,1,2020-11-06,11,2020,33,0,4,2,2,2,0,0,0,9016.0,2546.0,1,0,1,1,1.0333333333333334,6.666666666666668,1460,16,3.0,3,2,32,157.10919088766693
austin,9825 Briar Ridge Dr,78748,30.17816734313965,-97.83058166503906,1.98,2,False,True,True,True,False,False,Single Family,2,1984,315000.0,1,2020-07-09,7,2020,52,0,4,2,1,1,0,1,0,6664.0,1312.0,1,0,1,1,1.9,5.0,1450,15,2.0,3,1,41,240.09146341463415
austin,11209 Lost Maples Trl,78748,30.15574836730957,-97.8325424194336,1.98,0,True,True,False,True,False,False,Townhouse,0,2008,214900.0,1,2018-04-27,4,2018,24,0,1,1,0,0,0,0,0,5140.0,1236.0,1,0,1,1,1.4666666666666668,3.6666666666666665,1458,15,3.0,2,2,17,173.8673139158576
austin,8609 Dandelion Trl,78745,30.193416595458984,-97.8334503173828,1.98,0,False,True,False,True,False,False,Single Family,0,1993,315000.0,2,2019-06-28,6,2019,23,0,5,1,2,0,0,0,0,5401.0,1364.0,1,0,1,1,1.0333333333333334,6.666666666666668,1460,16,3.0,3,2,32,230.9384164222874
austin,8101 Fort Sumter Rd,78745,30.19542121887207,-97.8239288330078,1.98,2,False,True,True,True,False,False,Single Family,2,1982,390500.0,2,2020-10-06,10,2020,73,0,2,2,2,0,0,1,0,9713.0,1425.0,1,0,1,1,1.6,4.0,840,13,2.0,3,1,43,274.03508771929825
austin,1313 Cedar Stand Pass,78748,30.167251586914062,-97.81932067871094,1.98,2,True,True,True,True,False,False,Single Family,2,2013,297500.0,1,2020-06-23,6,2020,68,0,4,2,1,0,0,0,0,4617.0,1264.0,1,0,1,1,0.9333333333333332,3.333333333333333,1424,14,2.0,3,1,12,235.3639240506329
austin,2501 Sanders Ln,78748,30.16775894165039,-97.83259582519533,1.98,2,False,True,True,True,False,False,Single Family,2,2005,325000.0,3,2019-03-21,3,2019,31,0,4,2,0,0,0,0,0,16117.2,1773.0,1,0,1,1,1.8333333333333333,5.0,1450,15,2.0,4,1,20,183.3051325437112
austin,2008 Wilma Rudolph Rd,78748,30.155214309692383,-97.83837890625,1.98,0,True,True,False,True,False,False,Single Family,0,2003,225000.0,2,2018-01-27,1,2018,8,0,5,1,0,0,0,0,0,5488.0,1167.0,1,0,1,1,1.8,5.666666666666668,1595,17,2.0,3,1,22,192.80205655526993
austin,1329 Merchants Tale Ln,78748,30.154767990112305,-97.82881927490234,1.98,2,True,True,True,True,False,False,Single Family,2,2000,160000.0,3,2020-08-20,8,2020,56,0,4,2,1,0,0,0,0,5314.0,2041.0,1,0,1,1,1.3333333333333333,3.6666666666666665,1458,15,3.0,4,2,25,78.39294463498285
austin,8203 Avocet Dr,78745,30.195222854614247,-97.82537078857422,1.98,2,False,True,True,True,False,False,Single Family,2,1986,334900.0,2,2019-05-15,5,2019,1,0,3,2,0,0,0,0,0,7405.0,1462.0,1,0,1,1,1.6000000000000003,4.0,840,13,3.0,3,2,39,229.06976744186048
austin,9906 Willers Way,78748,30.176536560058604,-97.83033752441406,1.98,2,True,True,True,True,False,True,Single Family,2,1984,198000.0,6,2018-07-02,7,2018,26,0,3,2,0,0,0,0,0,5793.0,1813.0,1,0,1,1,1.8333333333333333,5.0,1450,15,2.0,3,2,41,109.21125206839493
austin,7903 Tiger Eye Cv,78749,30.20634651184082,-97.84285736083984,1.98,2,False,True,True,True,False,False,Single Family,2,1995,329900.0,3,2019-05-17,5,2019,2,0,3,2,0,1,0,1,0,9060.0,1291.0,1,0,1,1,1.2333333333333334,4.666666666666667,887,14,2.0,3,1,30,255.5383423702556
austin,2201 Riker Ridge Trl,78748,30.15551567077637,-97.83998107910156,1.98,2,True,True,True,True,False,True,Single Family,2,2001,340000.0,2,2019-07-26,7,2019,1,0,6,2,0,0,0,0,0,6969.0,3482.0,1,0,1,1,1.8666666666666665,4.666666666666667,1496,15,3.0,4,2,24,97.64503159103963
austin,910 Isernia Dr,78748,30.16323471069336,-97.81668090820312,1.98,2,False,True,True,True,False,False,Single Family,2,1989,300000.0,2,2020-11-24,11,2020,53,0,4,2,3,1,0,0,0,5662.0,1392.0,1,0,1,1,0.8666666666666667,3.333333333333333,1424,14,2.0,3,1,36,215.51724137931035
austin,2704 Fort Sumter Cir,78745,30.19493865966797,-97.82523345947266,1.98,2,False,True,True,True,False,False,Single Family,2,1982,387000.0,5,2020-09-01,9,2020,35,0,4,2,2,0,0,0,0,9278.0,1425.0,1,0,1,1,1.6000000000000003,4.0,840,13,2.0,3,1,43,271.57894736842104
austin,8103 Treehouse Ln,78749,30.205093383789062,-97.84374237060548,1.98,2,False,True,True,True,False,True,Single Family,2,1984,299900.0,2,2019-09-09,9,2019,11,0,1,2,0,0,0,0,0,8363.0,1220.0,1,0,1,1,1.3,4.666666666666667,887,14,2.0,3,1,41,245.81967213114754
austin,9302 Curlew Dr,78748,30.184240341186523,-97.83206176757812,1.98,2,False,True,True,True,True,True,Single Family,2,1985,239900.0,1,2018-05-04,5,2018,49,0,3,2,0,0,0,0,0,6011.0,1378.0,1,0,1,1,2.0,5.666666666666668,1537,16,2.0,3,1,40,174.09288824383165
austin,10116 Wading Pool Path,78748,30.16816520690918,-97.82017517089844,1.98,2,True,True,True,True,False,False,Single Family,2,2012,299700.0,6,2018-07-19,7,2018,3,0,4,2,0,0,0,0,0,4617.0,1880.0,1,0,1,1,1.0,3.333333333333333,1424,14,3.0,3,2,13,159.41489361702128
austin,11216 Pickard Ln,78748,30.15809440612793,-97.83916473388672,1.98,0,True,True,False,True,False,False,Single Family,0,2000,300000.0,3,2018-03-29,3,2018,31,0,4,1,0,0,0,0,0,6098.0,2828.0,1,0,1,1,1.9,4.666666666666667,1496,15,3.0,4,2,25,106.08203677510608
austin,10007 Brantley Bnd,78748,30.175594329833984,-97.83804321289062,1.98,2,True,True,True,True,False,True,Single Family,2,1985,300000.0,9,2020-07-09,7,2020,73,0,4,2,2,0,0,1,0,7971.0,1989.0,1,0,1,1,1.7666666666666666,5.0,1450,15,2.0,3,1,40,150.82956259426848
austin,1401 Merchants Tale Ln,78748,30.15471076965332,-97.8289566040039,1.98,2,True,True,True,True,False,False,Single Family,2,1999,255000.0,4,2019-11-02,11,2019,28,0,3,2,1,1,0,1,0,6098.0,1439.0,1,0,1,1,1.3666666666666665,3.6666666666666665,1458,15,3.0,4,2,26,177.2063933287005
austin,3012 Sea Jay Dr,78745,30.195016860961925,-97.82966613769533,1.98,0,True,True,False,True,False,False,Single Family,0,2012,229900.0,6,2019-08-27,8,2019,40,0,2,1,0,0,0,0,0,5096.0,1773.0,1,0,1,1,1.7666666666666668,4.0,840,13,3.0,3,2,13,129.66723068245912
austin,8803 Dandelion Trl,78745,30.192384719848643,-97.83467864990234,1.98,0,False,True,False,True,False,False,Single Family,0,1993,305000.0,2,2019-04-10,4,2019,22,0,3,1,0,0,0,0,0,6490.0,1495.0,1,0,1,1,1.0,6.666666666666668,1460,16,3.0,4,2,32,204.0133779264214
austin,9900 Willers Way,78748,30.17697525024414,-97.83035278320312,1.98,0,True,True,False,True,False,False,Single Family,0,1984,225000.0,5,2020-01-31,1,2020,1,0,1,1,0,0,0,0,0,6534.0,1469.0,1,0,1,1,1.8333333333333333,5.0,1450,15,2.0,3,1,41,153.16541865214433
austin,7905 Lowdes Dr,78745,30.19606590270996,-97.8180923461914,1.98,0,False,True,False,True,False,False,Single Family,0,1981,429900.0,8,2018-12-14,12,2018,1,0,4,1,0,0,0,0,0,8712.0,1738.0,1,0,1,1,1.4666666666666668,4.0,840,13,2.0,3,1,44,247.35327963176064
austin,10808 Strand St,78748,30.1683292388916,-97.84327697753906,1.98,0,True,True,False,True,False,False,Single Family,0,2007,300000.0,3,2019-04-22,4,2019,1,0,4,1,0,0,0,0,0,7405.0,1826.0,1,0,1,1,1.8333333333333333,5.0,1450,15,2.0,4,1,18,164.29353778751369
austin,9201 Linkmeadow Dr,78748,30.18705940246582,-97.83659362792967,1.98,2,True,True,True,True,False,False,Single Family,2,1998,409000.0,5,2020-06-02,6,2020,45,0,3,2,2,3,0,0,0,9306.0,2168.0,1,0,1,1,1.0666666666666669,6.666666666666668,1460,16,2.5,4,2,27,188.6531365313653
austin,3410 Elijah St,78745,30.20383644104004,-97.83541870117188,1.98,0,True,True,False,True,False,False,Single Family,0,1981,314000.0,4,2019-12-03,12,2019,27,0,5,1,2,1,0,1,0,9884.0,1312.0,1,0,1,1,1.1333333333333333,4.666666666666667,887,14,2.0,4,1,44,239.32926829268294
austin,8205 Nicola Trl,78745,30.195451736450195,-97.8276596069336,1.98,1,True,True,True,True,False,False,Single Family,1,2014,409000.0,1,2018-06-22,6,2018,23,0,2,2,0,0,0,0,0,6534.0,2077.0,1,0,1,1,1.6666666666666667,4.0,840,13,3.0,3,2,11,196.91863264323544
austin,2615 Monarch Dr,78748,30.18025207519531,-97.8316650390625,1.98,0,True,True,False,True,False,False,Single Family,0,1983,284900.0,1,2019-07-17,7,2019,18,0,1,1,0,0,0,0,0,6054.0,1478.0,1,0,1,1,1.9,5.0,1450,15,3.0,3,2,42,192.76048714479026
austin,8309 Treehouse Ln,78749,30.20319175720215,-97.84471130371094,1.98,0,False,True,False,True,False,False,Single Family,0,1984,275000.0,2,2018-06-29,6,2018,26,0,4,1,0,0,0,0,0,7287.0,1165.0,1,0,1,1,1.4,4.666666666666667,887,14,2.0,2,1,41,236.05150214592274
austin,11125 Currin Ln,78748,30.15845489501953,-97.8442153930664,1.98,2,True,True,True,True,False,True,Single Family,2,2004,299997.0,4,2018-07-20,7,2018,1,0,7,2,0,0,0,0,0,2000.0,3000.0,1,0,1,1,1.933333333333333,4.666666666666667,1496,15,3.0,4,2,21,99.999
austin,9806 Willers Way,78748,30.177534103393555,-97.83026885986328,1.98,2,False,True,True,True,False,False,Single Family,2,1983,409000.0,7,2020-11-23,11,2020,63,0,3,2,2,3,0,0,0,5967.0,1563.0,1,0,1,1,1.8666666666666665,5.0,1450,15,2.0,3,1,42,261.6762635956494
austin,8405 Siskin Cv,78745,30.19584846496582,-97.83050537109376,1.98,0,False,True,False,True,False,False,Single Family,0,1986,324000.0,5,2018-10-31,10,2018,29,0,2,1,0,0,0,0,0,6926.0,1321.0,1,0,1,1,2.0,4.666666666666667,890,14,2.0,3,2,39,245.26873580620742
austin,2617 Monarch Dr,78748,30.18032455444336,-97.83181762695312,1.98,0,True,True,False,True,False,False,Single Family,0,1983,209900.0,8,2019-12-13,12,2019,30,0,3,1,2,0,0,1,0,6229.0,2279.0,1,0,1,1,1.9,5.0,1450,15,3.0,5,2,42,92.10179903466432
